ID,STATE00,COUNTY00,TRACT00,GEOID00,POP00,HU00,PART00,AREA00,AREALAND00,STATE10,COUNTY10,TRACT10,GEOID10,POP10,HU10,PART10,AREA10,AREALAND10,AREAPT,AREALANDPT,AREAPCT00PT,AREALANDPCT00PT,AREAPCT10PT,AREALANDPCT10PT,POP10PT,POPPCT00,POPPCT10,HU10PT,HUPCT00,HUPCT10
1005,42,3,486700,42003486700,2353,1406,P,2784576,2535966,42,3,486700,42003486700,2360,1407,P,2741134,2492405,2738040,2489430,98.33,98.16,99.89,99.88,2353,100,99.7,1406,100,99.93
1009,42,3,486800,42003486800,1826,976,P,1552242,1269978,42,3,486700,42003486700,2360,1407,P,2741134,2492405,124,124,0.01,0.01,0,0,7,0.38,0.3,1,0.1,0.07
1022,42,3,488200,42003488200,3611,1593,P,3199863,2916584,42,3,486700,42003486700,2360,1407,P,2741134,2492405,2970,2851,0.09,0.1,0.11,0.11,0,0,0,0,0,0
1010,42,3,486800,42003486800,1826,976,P,1552242,1269978,42,3,486800,42003486800,1827,980,P,1555437,1281317,1543974,1269854,99.47,99.99,99.26,99.11,1819,99.62,99.56,975,99.9,99.49
1026,42,3,488400,42003488400,4461,2195,P,3911376,3606959,42,3,486800,42003486800,1827,980,P,1555437,1281317,11463,11463,0.29,0.32,0.74,0.89,8,0.18,0.44,5,0.23,0.51
1012,42,3,486900,42003486900,1378,776,P,977429,918522,42,3,486900,42003486900,1378,776,P,975665,934913,956675,917738,97.88,99.91,98.05,98.16,1378,100,100,776,100,100
1027,42,3,488400,42003488400,4461,2195,P,3911376,3606959,42,3,486900,42003486900,1378,776,P,975665,934913,18990,17175,0.49,0.48,1.95,1.84,0,0,0,0,0,0
1015,42,3,487000,42003487000,1792,1000,P,2923447,2652271,42,3,487000,42003487000,1792,1000,P,2753096,2507585,2749729,2504299,94.06,94.42,99.88,99.87,1792,100,100,1000,100,100
1037,42,3,488600,42003488600,5148,2455,P,12943337,12734067,42,3,487000,42003487000,1792,1000,P,2753096,2507585,3367,3286,0.03,0.03,0.12,0.13,0,0,0,0,0,0
992,42,3,484300,42003484300,3474,1904,P,2439848,2206874,42,3,488100,42003488100,2311,1038,P,1696485,1696485,207,207,0.01,0.01,0.01,0.01,0,0,0,0,0,0
996,42,3,484500,42003484500,5750,2853,P,2525067,2525067,42,3,488100,42003488100,2311,1038,P,1696485,1696485,27248,27248,1.08,1.08,1.61,1.61,21,0.37,0.91,8,0.28,0.77
1002,42,3,485000,42003485000,1251,599,P,878076,795828,42,3,488100,42003488100,2311,1038,P,1696485,1696485,2666,2666,0.3,0.33,0.16,0.16,0,0,0,0,0,0
1020,42,3,488100,42003488100,2295,1033,P,1672682,1672682,42,3,488100,42003488100,2311,1038,P,1696485,1696485,1666364,1666364,99.62,99.62,98.22,98.22,2290,99.78,99.09,1030,99.71,99.23
1003,42,3,485000,42003485000,1251,599,P,878076,795828,42,3,488200,42003488200,3591,1586,P,3218679,2937054,14979,14979,1.71,1.88,0.47,0.51,0,0,0,0,0,0
1006,42,3,486700,42003486700,2353,1406,P,2784576,2535966,42,3,488200,42003488200,3591,1586,P,3218679,2937054,18253,18253,0.66,0.72,0.57,0.62,0,0,0,0,0,0
1023,42,3,488200,42003488200,3611,1593,P,3199863,2916584,42,3,488200,42003488200,3591,1586,P,3218679,2937054,3183532,2903822,99.49,99.56,98.91,98.87,3591,99.45,100,1586,99.56,100
1191,42,3,512800,42003512800,1378,914,P,2281323,2127753,42,3,488200,42003488200,3591,1586,P,3218679,2937054,1128,0,0.05,0,0.04,0,0,0,0,0,0,0
1198,42,3,513800,42003513800,2160,1087,P,1687237,1470317,42,3,488200,42003488200,3591,1586,P,3218679,2937054,787,0,0.05,0,0.02,0,0,0,0,0,0,0
366,42,3,310200,42003310200,3256,1586,P,2578577,2578577,42,3,488300,42003488300,2173,1001,P,6212220,6212220,42205,42205,1.64,1.64,0.68,0.68,33,1.01,1.52,19,1.2,1.9
1007,42,3,486700,42003486700,2353,1406,P,2784576,2535966,42,3,488300,42003488300,2173,1001,P,6212220,6212220,23571,23571,0.85,0.93,0.38,0.38,0,0,0,0,0,0
1025,42,3,488300,42003488300,2140,982,P,6146493,6146493,42,3,488300,42003488300,2173,1001,P,6212220,6212220,6146435,6146435,100,100,98.94,98.94,2140,100,98.48,982,100,98.1
1033,42,3,488500,42003488500,2875,1361,P,9776582,9776582,42,3,488300,42003488300,2173,1001,P,6212220,6212220,9,9,0,0,0,0,0,0,0,0,0,0
1008,42,3,486700,42003486700,2353,1406,P,2784576,2535966,42,3,488400,42003488400,4453,2190,P,3979043,3725415,4712,4712,0.17,0.19,0.12,0.13,0,0,0,0,0,0
1013,42,3,486900,42003486900,1378,776,P,977429,918522,42,3,488400,42003488400,4453,2190,P,3979043,3725415,784,784,0.08,0.09,0.02,0.02,0,0,0,0,0,0
1016,42,3,487000,42003487000,1792,1000,P,2923447,2652271,42,3,488400,42003488400,4453,2190,P,3979043,3725415,167344,141598,5.72,5.34,4.21,3.8,0,0,0,0,0,0
1028,42,3,488400,42003488400,4461,2195,P,3911376,3606959,42,3,488400,42003488400,4453,2190,P,3979043,3725415,3804481,3578321,97.27,99.21,95.61,96.05,4453,99.82,100,2190,99.77,100
1342,42,3,552200,42003552200,1100,582,P,1065055,816471,42,3,488400,42003488400,4453,2190,P,3979043,3725415,1722,0,0.16,0,0.04,0,0,0,0,0,0,0
363,42,3,310100,42003310100,364,205,P,4396090,4376967,42,3,488500,42003488500,2843,1347,P,9580118,9580118,32,32,0,0,0,0,0,0,0,0,0,0
367,42,3,310200,42003310200,3256,1586,P,2578577,2578577,42,3,488500,42003488500,2843,1347,P,9580118,9580118,8128,8128,0.32,0.32,0.08,0.08,0,0,0,0,0,0
963,42,3,480200,42003480200,3476,1559,P,3019552,3019552,42,3,488500,42003488500,2843,1347,P,9580118,9580118,10477,10477,0.35,0.35,0.11,0.11,0,0,0,0,0,0
975,42,3,480400,42003480400,4991,2310,P,5055775,5055775,42,3,488500,42003488500,2843,1347,P,9580118,9580118,14437,14437,0.29,0.29,0.15,0.15,5,0.1,0.18,1,0.04,0.07
1034,42,3,488500,42003488500,2875,1361,P,9776582,9776582,42,3,488500,42003488500,2843,1347,P,9580118,9580118,9547044,9547044,97.65,97.65,99.65,99.65,2838,98.71,99.82,1346,98.9,99.93
1017,42,3,487000,42003487000,1792,1000,P,2923447,2652271,42,3,488600,42003488600,4942,2300,P,12888338,12661807,6374,6374,0.22,0.24,0.05,0.05,0,0,0,0,0,0
1038,42,3,488600,42003488600,5148,2455,P,12943337,12734067,42,3,488600,42003488600,4942,2300,P,12888338,12661807,12844623,12635434,99.24,99.23,99.66,99.79,4941,95.98,99.98,2299,93.65,99.96
1069,42,3,491200,42003491200,2032,1031,P,10343822,10343822,42,3,488600,42003488600,4942,2300,P,12888338,12661807,7078,7078,0.07,0.07,0.05,0.06,0,0,0,0,0,0
1075,42,3,492700,42003492700,1883,1112,P,4525881,3903927,42,3,488600,42003488600,4942,2300,P,12888338,12661807,27397,12921,0.61,0.33,0.21,0.1,1,0.05,0.02,1,0.09,0.04
1120,42,3,499300,42003499300,1579,761,P,2506269,2179113,42,3,488600,42003488600,4942,2300,P,12888338,12661807,2866,0,0.11,0,0.02,0,0,0,0,0,0,0
964,42,3,480200,42003480200,3476,1559,P,3019552,3019552,42,3,489001,42003489001,4542,2138,P,3723735,3723735,571,571,0.02,0.02,0.02,0.02,0,0,0,0,0,0
1035,42,3,488500,42003488500,2875,1361,P,9776582,9776582,42,3,489001,42003489001,4542,2138,P,3723735,3723735,21572,21572,0.22,0.22,0.58,0.58,32,1.11,0.7,13,0.96,0.61
1039,42,3,488600,42003488600,5148,2455,P,12943337,12734067,42,3,489001,42003489001,4542,2138,P,3723735,3723735,70519,70519,0.54,0.55,1.89,1.89,197,3.83,4.34,154,6.27,7.2
1042,42,3,489001,42003489001,4316,1972,P,3635510,3635510,42,3,489001,42003489001,4542,2138,P,3723735,3723735,3606993,3606993,99.22,99.22,96.86,96.86,4313,99.93,94.96,1971,99.95,92.19
1059,42,3,491101,42003491101,5911,2393,P,16833451,16833451,42,3,489001,42003489001,4542,2138,P,3723735,3723735,4176,4176,0.02,0.02,0.11,0.11,0,0,0,0,0,0
1070,42,3,491200,42003491200,2032,1031,P,10343822,10343822,42,3,489001,42003489001,4542,2138,P,3723735,3723735,19904,19904,0.19,0.19,0.53,0.53,0,0,0,0,0,0
956,42,3,480101,42003480101,4821,2571,P,2255552,2255552,42,3,489002,42003489002,3726,1586,P,3468193,3468193,2269,2269,0.1,0.1,0.07,0.07,0,0,0,0,0,0
1047,42,3,489002,42003489002,3720,1584,P,3464102,3464102,42,3,489002,42003489002,3726,1586,P,3468193,3468193,3451036,3451036,99.62,99.62,99.51,99.51,3720,100,99.84,1584,100,99.87
1060,42,3,491101,42003491101,5911,2393,P,16833451,16833451,42,3,489002,42003489002,3726,1586,P,3468193,3468193,14888,14888,0.09,0.09,0.43,0.43,6,0.1,0.16,2,0.08,0.13
914,42,3,475304,42003475304,5752,2411,P,4302018,4302018,42,3,490002,42003490002,4802,2237,P,8162308,8162308,30050,30050,0.7,0.7,0.37,0.37,64,1.11,1.33,36,1.49,1.61
921,42,3,475402,42003475402,3070,1250,P,3971348,3971348,42,3,490002,42003490002,4802,2237,P,8162308,8162308,115754,115754,2.91,2.91,1.42,1.42,10,0.33,0.21,5,0.4,0.22
1051,42,3,490002,42003490002,4728,2196,P,8029195,8029195,42,3,490002,42003490002,4802,2237,P,8162308,8162308,8016504,8016504,99.84,99.84,98.21,98.21,4728,100,98.46,2196,100,98.17
919,42,3,475401,42003475401,3856,1697,P,5967858,5967858,42,3,490003,42003490003,3519,1518,P,7806201,7806201,51776,51776,0.87,0.87,0.66,0.66,14,0.36,0.4,4,0.24,0.26
957,42,3,480101,42003480101,4821,2571,P,2255552,2255552,42,3,490003,42003490003,3519,1518,P,7806201,7806201,920,920,0.04,0.04,0.01,0.01,0,0,0,0,0,0
1048,42,3,489002,42003489002,3720,1584,P,3464102,3464102,42,3,490003,42003490003,3519,1518,P,7806201,7806201,2371,2371,0.07,0.07,0.03,0.03,0,0,0,0,0,0
1054,42,3,490003,42003490003,3498,1507,P,7589774,7589774,42,3,490003,42003490003,3519,1518,P,7806201,7806201,7574726,7574726,99.8,99.8,97.03,97.03,3492,99.83,99.23,1505,99.87,99.14
1061,42,3,491101,42003491101,5911,2393,P,16833451,16833451,42,3,490003,42003490003,3519,1518,P,7806201,7806201,176408,176408,1.05,1.05,2.26,2.26,13,0.22,0.37,9,0.38,0.59
1056,42,3,490004,42003490004,5095,1914,P,8099328,8099328,42,3,490004,42003490004,5095,1914,P,8040945,8040945,7967143,7967143,98.37,98.37,99.08,99.08,5095,100,100,1914,100,100
1062,42,3,491101,42003491101,5911,2393,P,16833451,16833451,42,3,490004,42003490004,5095,1914,P,8040945,8040945,73215,73215,0.43,0.43,0.91,0.91,0,0,0,0,0,0
1064,42,3,491102,42003491102,2689,1125,P,15849436,15743892,42,3,490004,42003490004,5095,1914,P,8040945,8040945,587,587,0,0,0.01,0.01,0,0,0,0,0,0
1043,42,3,489001,42003489001,4316,1972,P,3635510,3635510,42,3,491101,42003491101,5892,2382,P,16639965,16639965,20607,20607,0.57,0.57,0.12,0.12,0,0,0,0,0,0
1055,42,3,490003,42003490003,3498,1507,P,7589774,7589774,42,3,491101,42003491101,5892,2382,P,16639965,16639965,11716,11716,0.15,0.15,0.07,0.07,0,0,0,0,0,0
1057,42,3,490004,42003490004,5095,1914,P,8099328,8099328,42,3,491101,42003491101,5892,2382,P,16639965,16639965,42878,42878,0.53,0.53,0.26,0.26,0,0,0,0,0,0
1063,42,3,491101,42003491101,5911,2393,P,16833451,16833451,42,3,491101,42003491101,5892,2382,P,16639965,16639965,16564764,16564764,98.4,98.4,99.55,99.55,5892,99.68,100,2382,99.54,100
1040,42,3,488600,42003488600,5148,2455,P,12943337,12734067,42,3,491200,42003491200,2042,1033,P,10280035,10280035,24828,24828,0.19,0.19,0.24,0.24,10,0.19,0.49,2,0.08,0.19
1044,42,3,489001,42003489001,4316,1972,P,3635510,3635510,42,3,491200,42003491200,2042,1033,P,10280035,10280035,4689,4689,0.13,0.13,0.05,0.05,0,0,0,0,0,0
1071,42,3,491200,42003491200,2032,1031,P,10343822,10343822,42,3,491200,42003491200,2042,1033,P,10280035,10280035,10240599,10240599,99,99,99.62,99.62,2030,99.9,99.41,1030,99.9,99.71
1076,42,3,492700,42003492700,1883,1112,P,4525881,3903927,42,3,491200,42003491200,2042,1033,P,10280035,10280035,6336,6336,0.14,0.16,0.06,0.06,2,0.11,0.1,1,0.09,0.1
1081,42,3,492800,42003492800,2769,1539,P,1636962,1636962,42,3,491200,42003491200,2042,1033,P,10280035,10280035,470,470,0.03,0.03,0,0,0,0,0,0,0,0
1084,42,3,492900,42003492900,2141,1236,P,1623723,1623723,42,3,491200,42003491200,2042,1033,P,10280035,10280035,3113,3113,0.19,0.19,0.03,0.03,0,0,0,0,0,0
1072,42,3,491200,42003491200,2032,1031,P,10343822,10343822,42,3,492700,42003492700,1882,1111,P,4514394,3911161,35122,35122,0.34,0.34,0.78,0.9,2,0.1,0.11,1,0.1,0.09
1077,42,3,492700,42003492700,1883,1112,P,4525881,3903927,42,3,492700,42003492700,1882,1111,P,4514394,3911161,4461352,3876039,98.57,99.29,98.83,99.1,1880,99.84,99.89,1110,99.82,99.91
1124,42,3,499400,42003499400,2909,1497,P,2411610,2179518,42,3,492700,42003492700,1882,1111,P,4514394,3911161,17920,0,0.74,0,0.4,0,0,0,0,0,0,0
1073,42,3,491200,42003491200,2032,1031,P,10343822,10343822,42,3,492800,42003492800,2769,1539,P,1642525,1642525,23566,23566,0.23,0.23,1.43,1.43,0,0,0,0,0,0
1078,42,3,492700,42003492700,1883,1112,P,4525881,3903927,42,3,492800,42003492800,2769,1539,P,1642525,1642525,404,404,0.01,0.01,0.02,0.02,0,0,0,0,0,0
1082,42,3,492800,42003492800,2769,1539,P,1636962,1636962,42,3,492800,42003492800,2769,1539,P,1642525,1642525,1618555,1618555,98.88,98.88,98.54,98.54,2769,100,100,1539,100,100
1065,42,3,491102,42003491102,2689,1125,P,15849436,15743892,42,3,492900,42003492900,2145,1239,P,1667625,1667625,36058,36058,0.23,0.23,2.16,2.16,9,0.33,0.42,5,0.44,0.4
1074,42,3,491200,42003491200,2032,1031,P,10343822,10343822,42,3,492900,42003492900,2145,1239,P,1667625,1667625,17553,17553,0.17,0.17,1.05,1.05,0,0,0,0,0,0
1085,42,3,492900,42003492900,2141,1236,P,1623723,1623723,42,3,492900,42003492900,2145,1239,P,1667625,1667625,1614014,1614014,99.4,99.4,96.79,96.79,2136,99.77,99.58,1234,99.84,99.6
1087,42,3,493000,42003493000,518,250,P,693379,497579,42,3,494000,42003494000,1493,715,P,1073822,887031,5808,0,0.84,0,0.54,0,0,0,0,0,0,0
1090,42,3,494000,42003494000,1519,728,P,1104662,931014,42,3,494000,42003494000,1493,715,P,1073822,887031,1043310,869715,94.45,93.42,97.16,98.05,1480,97.43,99.13,710,97.53,99.3
1094,42,3,495000,42003495000,3365,1517,P,51521516,48959504,42,3,494000,42003494000,1493,715,P,1073822,887031,21936,15951,0.04,0.03,2.04,1.8,13,0.39,0.87,5,0.33,0.7
1099,42,3,496102,42003496102,4480,1993,P,33126341,32801766,42,3,494000,42003494000,1493,715,P,1073822,887031,2768,1365,0.01,0,0.26,0.15,0,0,0,0,0,0
1088,42,3,493000,42003493000,518,250,P,693379,497579,42,3,495000,42003495000,3376,1521,P,51327924,49071426,5039,0,0.73,0,0.01,0,0,0,0,0,0,0
1091,42,3,494000,42003494000,1519,728,P,1104662,931014,42,3,495000,42003495000,3376,1521,P,51327924,49071426,22806,22806,2.06,2.45,0.04,0.05,20,1.32,0.59,7,0.96,0.46
1095,42,3,495000,42003495000,3365,1517,P,51521516,48959504,42,3,495000,42003495000,3376,1521,P,51327924,49071426,51195012,48943553,99.37,99.97,99.74,99.74,3352,99.61,99.29,1512,99.67,99.41
1100,42,3,496102,42003496102,4480,1993,P,33126341,32801766,42,3,495000,42003495000,3376,1521,P,51327924,49071426,105067,105067,0.32,0.32,0.2,0.21,4,0.09,0.12,2,0.1,0.13
1097,42,3,496101,42003496101,2959,1267,P,11943477,11847646,42,3,496101,42003496101,2957,1266,P,11974682,11878851,11941687,11845856,99.99,99.98,99.72,99.72,2957,99.93,100,1266,99.92,100
1104,42,3,496200,42003496200,5813,2677,P,15206375,14484608,42,3,496101,42003496101,2957,1266,P,11974682,11878851,987,987,0.01,0.01,0.01,0.01,0,0,0,0,0,0
1109,42,3,497000,42003497000,1087,481,P,12793565,12250161,42,3,496101,42003496101,2957,1266,P,11974682,11878851,32008,32008,0.25,0.26,0.27,0.27,0,0,0,0,0,0
1066,42,3,491102,42003491102,2689,1125,P,15849436,15743892,42,3,496102,42003496102,4502,2005,P,33092814,32762730,5937,0,0.04,0,0.02,0,0,0,0,0,0,0
1092,42,3,494000,42003494000,1519,728,P,1104662,931014,42,3,496102,42003496102,4502,2005,P,33092814,32762730,38493,38493,3.48,4.13,0.12,0.12,19,1.25,0.42,11,1.51,0.55
1101,42,3,496102,42003496102,4480,1993,P,33126341,32801766,42,3,496102,42003496102,4502,2005,P,33092814,32762730,33016408,32694135,99.67,99.67,99.77,99.79,4476,99.91,99.42,1991,99.9,99.3
1110,42,3,497000,42003497000,1087,481,P,12793565,12250161,42,3,496102,42003496102,4502,2005,P,33092814,32762730,31976,30102,0.25,0.25,0.1,0.09,7,0.64,0.16,3,0.62,0.15
1098,42,3,496101,42003496101,2959,1267,P,11943477,11847646,42,3,496200,42003496200,5812,2677,P,15189205,14498509,1790,1790,0.01,0.02,0.01,0.01,2,0.07,0.03,1,0.08,0.04
1105,42,3,496200,42003496200,5813,2677,P,15206375,14484608,42,3,496200,42003496200,5812,2677,P,15189205,14498509,15103742,14441138,99.33,99.7,99.44,99.6,5810,99.95,99.97,2676,99.96,99.96
1111,42,3,497000,42003497000,1087,481,P,12793565,12250161,42,3,496200,42003496200,5812,2677,P,15189205,14498509,61524,55581,0.48,0.45,0.41,0.38,0,0,0,0,0,0
1131,42,3,501000,42003501000,1515,866,P,1388198,1264279,42,3,496200,42003496200,5812,2677,P,15189205,14498509,21632,0,1.56,0,0.14,0,0,0,0,0,0,0
1134,42,3,502000,42003502000,352,162,P,2448170,2262425,42,3,496200,42003496200,5812,2677,P,15189205,14498509,517,0,0.02,0,0,0,0,0,0,0,0,0
1067,42,3,491102,42003491102,2689,1125,P,15849436,15743892,42,3,497000,42003497000,1072,477,P,12973629,12427098,2230,0,0.01,0,0.02,0,0,0,0,0,0,0
1079,42,3,492700,42003492700,1883,1112,P,4525881,3903927,42,3,497000,42003497000,1072,477,P,12973629,12427098,13222,0,0.29,0,0.1,0,0,0,0,0,0,0
1102,42,3,496102,42003496102,4480,1993,P,33126341,32801766,42,3,497000,42003497000,1072,477,P,12973629,12427098,1199,1199,0,0,0.01,0.01,0,0,0,0,0,0
1106,42,3,496200,42003496200,5813,2677,P,15206375,14484608,42,3,497000,42003497000,1072,477,P,12973629,12427098,42483,42483,0.28,0.29,0.33,0.34,3,0.05,0.28,1,0.04,0.21
1112,42,3,497000,42003497000,1087,481,P,12793565,12250161,42,3,497000,42003497000,1072,477,P,12973629,12427098,12646590,12125490,98.85,98.98,97.48,97.57,1068,98.25,99.63,475,98.75,99.58
1115,42,3,498000,42003498000,2539,1148,P,3933817,3784760,42,3,497000,42003497000,1072,477,P,12973629,12427098,157506,155377,4,4.11,1.21,1.25,1,0.04,0.09,1,0.09,0.21
1125,42,3,499400,42003499400,2909,1497,P,2411610,2179518,42,3,497000,42003497000,1072,477,P,12973629,12427098,110399,102549,4.58,4.71,0.85,0.83,0,0,0,0,0,0
1113,42,3,497000,42003497000,1087,481,P,12793565,12250161,42,3,498000,42003498000,2551,1151,P,3851045,3704812,6980,6980,0.05,0.06,0.18,0.19,12,1.1,0.47,3,0.62,0.26
1116,42,3,498000,42003498000,2539,1148,P,3933817,3784760,42,3,498000,42003498000,2551,1151,P,3851045,3704812,3770975,3628118,95.86,95.86,97.92,97.93,2538,99.96,99.49,1147,99.91,99.65
1121,42,3,499300,42003499300,1579,761,P,2506269,2179113,42,3,498000,42003498000,2551,1151,P,3851045,3704812,29613,29613,1.18,1.36,0.77,0.8,1,0.06,0.04,1,0.13,0.09
1126,42,3,499400,42003499400,2909,1497,P,2411610,2179518,42,3,498000,42003498000,2551,1151,P,3851045,3704812,40023,40023,1.66,1.84,1.04,1.08,0,0,0,0,0,0
1128,42,3,500300,42003500300,3794,1830,P,2923157,2838805,42,3,498000,42003498000,2551,1151,P,3851045,3704812,281,78,0.01,0,0.01,0,0,0,0,0,0,0
1347,42,3,552400,42003552400,3017,1560,P,2261672,2050701,42,3,498000,42003498000,2551,1151,P,3851045,3704812,3173,0,0.14,0,0.08,0,0,0,0,0,0,0
1122,42,3,499300,42003499300,1579,761,P,2506269,2179113,42,3,499300,42003499300,1574,758,P,2383675,2059385,2380492,2056202,94.98,94.36,99.87,99.85,1574,99.68,100,758,99.61,100
1343,42,3,552200,42003552200,1100,582,P,1065055,816471,42,3,499300,42003499300,1574,758,P,2383675,2059385,3183,3183,0.3,0.39,0.13,0.15,0,0,0,0,0,0
1127,42,3,499400,42003499400,2909,1497,P,2411610,2179518,42,3,499400,42003499400,2909,1497,W,2243268,2036946,2243268,2036946,93.02,93.46,100,100,2909,100,100,1497,100,100
1117,42,3,498000,42003498000,2539,1148,P,3933817,3784760,42,3,500300,42003500300,3798,1832,P,3041893,2942040,1265,1265,0.03,0.03,0.04,0.04,0,0,0,0,0,0
1123,42,3,499300,42003499300,1579,761,P,2506269,2179113,42,3,500300,42003500300,3798,1832,P,3041893,2942040,93298,93298,3.72,4.28,3.07,3.17,4,0.25,0.11,2,0.26,0.11
1129,42,3,500300,42003500300,3794,1830,P,2923157,2838805,42,3,500300,42003500300,3798,1832,P,3041893,2942040,2922532,2838727,99.98,100,96.08,96.49,3794,100,99.89,1830,100,99.89
1340,42,3,552100,42003552100,1450,569,P,781816,692578,42,3,500300,42003500300,3798,1832,P,3041893,2942040,3767,0,0.48,0,0.12,0,0,0,0,0,0,0
1344,42,3,552200,42003552200,1100,582,P,1065055,816471,42,3,500300,42003500300,3798,1832,P,3041893,2942040,12265,8750,1.15,1.07,0.4,0.3,0,0,0,0,0,0
1348,42,3,552400,42003552400,3017,1560,P,2261672,2050701,42,3,500300,42003500300,3798,1832,P,3041893,2942040,8766,0,0.39,0,0.29,0,0,0,0,0,0,0
1107,42,3,496200,42003496200,5813,2677,P,15206375,14484608,42,3,501000,42003501000,1515,866,P,1390268,1258275,10294,0,0.07,0,0.74,0,0,0,0,0,0,0
1114,42,3,497000,42003497000,1087,481,P,12793565,12250161,42,3,501000,42003501000,1515,866,P,1390268,1258275,14487,0,0.11,0,1.04,0,0,0,0,0,0,0
1118,42,3,498000,42003498000,2539,1148,P,3933817,3784760,42,3,501000,42003501000,1515,866,P,1390268,1258275,1046,0,0.03,0,0.08,0,0,0,0,0,0,0
1132,42,3,501000,42003501000,1515,866,P,1388198,1264279,42,3,501000,42003501000,1515,866,P,1390268,1258275,1335153,1232866,96.18,97.52,96.04,97.98,1515,100,100,866,100,100
1333,42,3,551300,42003551300,2356,1171,P,3927100,3898987,42,3,501000,42003501000,1515,866,P,1390268,1258275,21957,19561,0.56,0.5,1.58,1.55,0,0,0,0,0,0
1349,42,3,552400,42003552400,3017,1560,P,2261672,2050701,42,3,501000,42003501000,1515,866,P,1390268,1258275,7331,5848,0.32,0.29,0.53,0.46,0,0,0,0,0,0
1140,42,3,503002,42003503002,5998,2937,P,5364019,5364019,42,3,503002,42003503002,5989,2936,P,5382359,5382359,5307704,5307704,98.95,98.95,98.61,98.61,5969,99.52,99.67,2925,99.59,99.63
1144,42,3,504100,42003504100,5305,2699,P,9206457,8758701,42,3,503002,42003503002,5989,2936,P,5382359,5382359,2443,2443,0.03,0.03,0.05,0.05,0,0,0,0,0,0
1151,42,3,504400,42003504400,5169,2652,P,12215436,12215436,42,3,503002,42003503002,5989,2936,P,5382359,5382359,38420,38420,0.31,0.31,0.71,0.71,6,0.12,0.1,5,0.19,0.17
1331,42,3,551200,42003551200,3384,1744,P,1313935,1313935,42,3,503002,42003503002,5989,2936,P,5382359,5382359,8630,8630,0.66,0.66,0.16,0.16,14,0.41,0.23,6,0.34,0.2
1334,42,3,551300,42003551300,2356,1171,P,3927100,3898987,42,3,503002,42003503002,5989,2936,P,5382359,5382359,25162,25162,0.64,0.65,0.47,0.47,0,0,0,0,0,0
1145,42,3,504100,42003504100,5305,2699,P,9206457,8758701,42,3,504100,42003504100,5243,2670,P,9148023,8719188,9062419,8633584,98.44,98.57,99.06,99.02,5241,98.79,99.96,2669,98.89,99.96
1166,42,3,507000,42003507000,2073,1133,P,1034201,1034201,42,3,504100,42003504100,5243,2670,P,9148023,8719188,1594,1594,0.15,0.15,0.02,0.02,0,0,0,0,0,0
1170,42,3,508000,42003508000,2163,1172,P,1102202,1102202,42,3,504100,42003504100,5243,2670,P,9148023,8719188,13238,13238,1.2,1.2,0.14,0.15,0,0,0,0,0,0
1180,42,3,510000,42003510000,1742,995,P,982412,982412,42,3,504100,42003504100,5243,2670,P,9148023,8719188,8517,8517,0.87,0.87,0.09,0.1,0,0,0,0,0,0
1192,42,3,512800,42003512800,1378,914,P,2281323,2127753,42,3,504100,42003504100,5243,2670,P,9148023,8719188,58443,58443,2.56,2.75,0.64,0.67,0,0,0,0,0,0
1336,42,3,551900,42003551900,1443,942,P,2065680,1790631,42,3,504100,42003504100,5243,2670,P,9148023,8719188,3812,3812,0.18,0.21,0.04,0.04,2,0.14,0.04,1,0.11,0.04
